message,attributes,tags,timestamp
🔍🔥 VCTEX ENTRY apply_mapping: BANCO=BANCO VCTEX | ORGAO=FGTS | OPERACAO=MARGEM LIVRE (NOVO) | TABELA=TABELA VAMO COM TUDO,"{""level"":""info""}","{""project"":""4277d9b5-81fd-4de8-addb-b4f409b80131"",""environment"":""af12e30c-a6ab-4ae3-a253-3aee7e11ea8d"",""service"":""0ce7b466-c5d3-48e1-99b2-057328d091ab"",""deployment"":""bd38ece6-07df-4ac3-9ea4-445d34a5917c"",""replica"":""a99c89c4-9597-478c-adef-432bfaedbb7e""}",2025-10-15T12:16:10.507362775Z
🔎🔥 VCTEX - Iniciando busca por tabela: 'TABELA VAMO COM TUDO' (len=20),"{""level"":""info""}","{""project"":""4277d9b5-81fd-4de8-addb-b4f409b80131"",""environment"":""af12e30c-a6ab-4ae3-a253-3aee7e11ea8d"",""service"":""0ce7b466-c5d3-48e1-99b2-057328d091ab"",""deployment"":""bd38ece6-07df-4ac3-9ea4-445d34a5917c"",""replica"":""a99c89c4-9597-478c-adef-432bfaedbb7e""}",2025-10-15T12:16:10.507367528Z
🔎🔥 VCTEX - Parâmetros: BANCO=BANCO VCTEX | ORGAO=FGTS | OPERACAO=MARGEM LIVRE (NOVO),"{""level"":""info""}","{""project"":""4277d9b5-81fd-4de8-addb-b4f409b80131"",""environment"":""af12e30c-a6ab-4ae3-a253-3aee7e11ea8d"",""service"":""0ce7b466-c5d3-48e1-99b2-057328d091ab"",""deployment"":""bd38ece6-07df-4ac3-9ea4-445d34a5917c"",""replica"":""a99c89c4-9597-478c-adef-432bfaedbb7e""}",2025-10-15T12:16:10.507372018Z
WARNING:root:🔍🔥 VCTEX ENTRY apply_mapping: BANCO=BANCO VCTEX | ORGAO=FGTS | OPERACAO=MARGEM LIVRE (NOVO) | TABELA=TABELA VAMO COM TUDO,"{""level"":""error""}","{""project"":""4277d9b5-81fd-4de8-addb-b4f409b80131"",""environment"":""af12e30c-a6ab-4ae3-a253-3aee7e11ea8d"",""service"":""0ce7b466-c5d3-48e1-99b2-057328d091ab"",""deployment"":""bd38ece6-07df-4ac3-9ea4-445d34a5917c"",""replica"":""a99c89c4-9597-478c-adef-432bfaedbb7e""}",2025-10-15T12:16:10.507376187Z
WARNING:root:🔎🔥 VCTEX - Iniciando busca por tabela: 'TABELA VAMO COM TUDO' (len=20),"{""level"":""error""}","{""project"":""4277d9b5-81fd-4de8-addb-b4f409b80131"",""environment"":""af12e30c-a6ab-4ae3-a253-3aee7e11ea8d"",""service"":""0ce7b466-c5d3-48e1-99b2-057328d091ab"",""deployment"":""bd38ece6-07df-4ac3-9ea4-445d34a5917c"",""replica"":""a99c89c4-9597-478c-adef-432bfaedbb7e""}",2025-10-15T12:16:10.507380196Z
WARNING:root:🔎🔥 VCTEX - Parâmetros: BANCO=BANCO VCTEX | ORGAO=FGTS | OPERACAO=MARGEM LIVRE (NOVO),"{""level"":""error""}","{""project"":""4277d9b5-81fd-4de8-addb-b4f409b80131"",""environment"":""af12e30c-a6ab-4ae3-a253-3aee7e11ea8d"",""service"":""0ce7b466-c5d3-48e1-99b2-057328d091ab"",""deployment"":""bd38ece6-07df-4ac3-9ea4-445d34a5917c"",""replica"":""a99c89c4-9597-478c-adef-432bfaedbb7e""}",2025-10-15T12:16:10.507384169Z
🔎🔥 VCTEX - Testando chave: 'BANCO VCTEX|FGTS|MARGEM LIVRE (NOVO)|TABELA VAMO COM TUDO',"{""level"":""info""}","{""project"":""4277d9b5-81fd-4de8-addb-b4f409b80131"",""environment"":""af12e30c-a6ab-4ae3-a253-3aee7e11ea8d"",""service"":""0ce7b466-c5d3-48e1-99b2-057328d091ab"",""deployment"":""bd38ece6-07df-4ac3-9ea4-445d34a5917c"",""replica"":""a99c89c4-9597-478c-adef-432bfaedbb7e""}",2025-10-15T12:16:10.507387754Z
   🔥 Key Tabela: 'TABELA VAMO COM TUDO' vs Busca: 'TABELA VAMO COM TUDO',"{""level"":""info""}","{""project"":""4277d9b5-81fd-4de8-addb-b4f409b80131"",""environment"":""af12e30c-a6ab-4ae3-a253-3aee7e11ea8d"",""service"":""0ce7b466-c5d3-48e1-99b2-057328d091ab"",""deployment"":""bd38ece6-07df-4ac3-9ea4-445d34a5917c"",""replica"":""a99c89c4-9597-478c-adef-432bfaedbb7e""}",2025-10-15T12:16:10.507391708Z
🔎🔥 VCTEX - Testando chave: 'BANCO VCTEX|FGTS|MARGEM LIVRE (NOVO)|TABELA VAMO COM TUDO COM SEGURO',"{""level"":""info""}","{""project"":""4277d9b5-81fd-4de8-addb-b4f409b80131"",""environment"":""af12e30c-a6ab-4ae3-a253-3aee7e11ea8d"",""service"":""0ce7b466-c5d3-48e1-99b2-057328d091ab"",""deployment"":""bd38ece6-07df-4ac3-9ea4-445d34a5917c"",""replica"":""a99c89c4-9597-478c-adef-432bfaedbb7e""}",2025-10-15T12:16:10.507396085Z
   🔥 Key Tabela: 'TABELA VAMO COM TUDO COM SEGURO' vs Busca: 'TABELA VAMO COM TUDO',"{""level"":""info""}","{""project"":""4277d9b5-81fd-4de8-addb-b4f409b80131"",""environment"":""af12e30c-a6ab-4ae3-a253-3aee7e11ea8d"",""service"":""0ce7b466-c5d3-48e1-99b2-057328d091ab"",""deployment"":""bd38ece6-07df-4ac3-9ea4-445d34a5917c"",""replica"":""a99c89c4-9597-478c-adef-432bfaedbb7e""}",2025-10-15T12:16:10.507399910Z
